
Test #,Description,Device #1,Device #2,Device #3,Device #4,Device #5,Device #6,Device #7,Device #8,Device #9,Device #10,Device #11,Device #12,Device #13,Device #14,Device #15,Device #16,Device #17,Device #18,Device #19,Device #20,Device #21,Device #22,Device #23,Device #24,Device #25,Device #26,Device #27,Device #28,Device #29,Device #30,Device #31,Units
	490.0,"IBLANK @3.3V",-0.04015822,-0.02833456,-0.02656101,-0.03321182,-0.02390068,-0.02715219,-0.04976495,-0.03129047,-0.02818676,-0.03912365,-0.04917377,-0.02376718,-0.05020834,-0.04976495,-0.04991275,-0.02611762,-0.02966472,-0.04725242,-0.03971484,-0.03779349,-0.05906179,-0.02582203,-0.02715219,-0.02390068,-0.02598412,-0.04488769,-0.04488769,-0.04311414,-0.02493525,-0.04281855,-0.02493525,uA
	500.0," DRVCC CURRENT @ 5.5V",155.7701,156.8043,158.1792,156.8796,158.6295,157.7272,155.4499,158.3111,157.1433,157.5765,155.9002,157.7272,158.3111,158.0097,158.3864,158.686,157.0491,158.6483,158.1792,158.9874,158.0285,157.7272,155.902,156.5217,156.0509,157.7272,159.5901,157.4258,157.4823,158.4617,158.4617,uA
	500.1,"IVIN; @VIN=15V",113.9257,114.378,114.5468,114.6704,114.8475,114.9056,115.0241,115.0091,115.0902,115.0731,115.1349,115.1268,115.141,115.2291,115.2054,115.1138,115.2357,115.3433,115.2775,115.2618,115.3277,115.3062,115.3297,115.4375,115.3303,115.5077,115.4554,115.4959,115.4174,115.3945,115.3437,uA

DLOG Files:
C:\Users\8071\Desktop\Board Data Review_LTC4441\LTC4441_Datalog\NB1\QA\QNB14441U01.dl

Alarms: NOT Included!
Fails: NOT Included!
Passes: Included
LTX Pre-Retests: NOT Included!
Devices with Invalid wafer map coordinatees: Not Included!
Included Bins: ALL
Included Devices: ALL
Test Value Filter: OFF
