
Test #,Description,Device #1,Device #2,Device #3,Device #4,Device #5,Device #6,Device #7,Device #8,Device #9,Device #10,Device #11,Device #12,Device #13,Device #14,Device #15,Device #16,Device #17,Device #18,Device #19,Device #20,Device #21,Device #22,Device #23,Device #24,Device #25,Device #26,Device #27,Device #28,Device #29,Device #30,Device #31,Units
	490.0,"IBLANK @3.3V",-0.04725242,-0.03779349,-0.02390068,-0.0444443,-0.02863015,-0.02494955,-0.03542875,-0.03321182,-0.05020834,-0.02184584,-0.04473989,-0.02552644,-0.02833456,-0.02552644,-0.05079952,-0.02552644,-0.02376718,-0.05331205,-0.03542875,-0.03084709,-0.02715219,-0.04607006,-0.02715219,-0.03291623,-0.02421057,-0.04976495,-0.04991275,-0.03542875,-0.04754801,-0.05079952,-0.02833456,uA
	500.0," DRVCC CURRENT @ 5.5V",156.5217,155.0356,155.0167,156.6536,154.979,154.2445,155.3181,157.746,154.5647,152.3628,154.5647,156.3711,156.2392,153.962,155.6006,157.4447,157.7272,156.2204,155.5818,153.2292,157.4447,156.0509,155.2804,154.979,155.1674,156.2016,154.2445,157.9532,156.2769,155.7701,155.2427,uA
	500.1,"IVIN; @VIN=15V",110.9636,111.5306,111.7383,111.9057,112.1218,112.1161,112.1623,112.2375,112.2132,112.2369,112.4929,112.2857,112.3996,112.3193,112.4416,112.3499,112.41,112.5003,112.5407,112.5152,112.5566,112.474,112.6729,112.602,112.5983,112.5929,112.6921,112.5978,112.6171,112.6405,112.6471,uA

DLOG Files:
C:\Users\8071\Desktop\Board Data Review_LTC4441\LTC4441_Datalog\NB1\QA\QNB14441U02.dl

Alarms: NOT Included!
Fails: NOT Included!
Passes: Included
LTX Pre-Retests: NOT Included!
Devices with Invalid wafer map coordinatees: Not Included!
Included Bins: ALL
Included Devices: ALL
Test Value Filter: OFF
