
Test #,Description,Device #1,Device #2,Device #3,Device #4,Device #5,Device #6,Device #7,Device #8,Device #9,Device #10,Device #11,Device #12,Device #13,Device #14,Device #15,Device #16,Device #17,Device #18,Device #19,Device #20,Device #21,Device #22,Device #23,Device #24,Device #25,Device #26,Device #27,Device #28,Device #29,Device #30,Device #31,Units
	490.0,"IBLANK @3.3V",-0.02125465,-0.02833456,-0.02966472,-0.04281855,-0.02376718,-0.02493525,-0.03069929,-0.03335962,-0.02552644,-0.02715219,-0.05020834,-0.03335962,-0.05227748,-0.023176,-0.04858258,-0.02184584,-0.04607006,-0.04473989,-0.03439419,-0.03439419,-0.02611762,-0.02833456,-0.02833456,-0.02611762,-0.03661112,-0.05212968,-0.0373501,-0.04015822,-0.02656101,-0.02243702,-0.02376718,uA
	500.0," DRVCC CURRENT @ 5.5V",155.3746,157.4823,156.3711,158.9874,156.2769,157.1245,157.4447,157.181,157.4447,157.859,159.5147,159.5336,159.2134,158.0097,159.5336,160.1157,156.2204,158.5936,159.6654,159.5901,157.4258,157.4258,158.3111,156.8043,158.0097,160.4171,158.6313,156.0526,157.2563,157.7272,157.9909,uA
	500.1,"IVIN; @VIN=15V",113.829,114.7001,114.9726,115.1073,115.2581,115.1824,115.3848,115.5048,115.4011,115.5819,115.6185,115.6091,115.6836,115.6789,115.549,115.6333,115.8961,115.7916,115.7334,115.7187,115.8107,115.8303,115.9385,115.8307,116.0101,115.8794,115.9143,115.7754,116.0111,115.9345,115.9377,uA

DLOG Files:
C:\Users\8071\Desktop\Board Data Review_LTC4441\LTC4441_Datalog\NB2\QA\QNB24441U01.dl

Alarms: NOT Included!
Fails: NOT Included!
Passes: Included
LTX Pre-Retests: NOT Included!
Devices with Invalid wafer map coordinatees: Not Included!
Included Bins: ALL
Included Devices: ALL
Test Value Filter: OFF
