
Test #,Description,Device #1,Device #2,Device #3,Device #4,Device #5,Device #6,Device #7,Device #8,Device #9,Device #10,Device #11,Device #12,Device #13,Device #14,Device #15,Device #16,Device #17,Device #18,Device #19,Device #20,Device #21,Device #22,Device #23,Device #24,Device #25,Device #26,Device #27,Device #28,Device #29,Device #30,Device #31,Units
	490.0,"IBLANK @3.3V",-0.04488769,-0.02715219,-0.02715219,-0.02966472,-0.02494955,-0.04473989,-0.04607006,-0.04015822,-0.02848236,-0.04488769,-0.02656101,-0.04547887,-0.03055149,-0.04725242,-0.02494955,-0.02715219,-0.02494955,-0.04858258,-0.05212968,-0.04015822,-0.02656101,-0.04725242,-0.03084709,-0.02552644,-0.06747183,-0.05566249,-0.05212968,-0.02243702,-0.05212968,-0.03084709,-0.0336552,uA
	500.0," DRVCC CURRENT @ 5.5V",156.2204,158.3111,155.4499,157.859,157.7272,157.4447,157.7272,157.4447,158.3111,159.3829,155.0167,158.7802,157.0491,157.9909,158.9308,158.0097,158.9308,159.2134,156.0526,158.8555,157.7837,159.2322,157.2563,158.9874,158.9874,157.5765,160.5866,158.0097,157.7272,157.7272,157.859,uA
	500.1,"IVIN; @VIN=15V",113.9696,114.585,114.787,114.9993,115.0838,115.2686,115.3617,115.296,115.5479,115.387,115.6239,115.5969,115.6244,115.5926,115.6115,115.7204,115.8187,115.6711,115.7686,115.6442,115.8345,115.8057,115.7811,115.8567,115.8285,115.9204,115.8296,115.8236,115.9519,115.8817,115.8931,uA

DLOG Files:
C:\Users\8071\Desktop\Board Data Review_LTC4441\LTC4441_Datalog\NB3\QA\QNB34441U01.dl

Alarms: NOT Included!
Fails: NOT Included!
Passes: Included
LTX Pre-Retests: NOT Included!
Devices with Invalid wafer map coordinatees: Not Included!
Included Bins: ALL
Included Devices: ALL
Test Value Filter: OFF
