
Test #,Description,Device #1,Device #2,Device #3,Device #4,Device #5,Device #6,Device #7,Device #8,Device #9,Device #10,Device #11,Device #12,Device #13,Device #14,Device #15,Device #16,Device #17,Device #18,Device #19,Device #20,Device #21,Device #22,Device #23,Device #24,Device #25,Device #26,Device #27,Device #28,Device #29,Device #30,Device #31,Units
	490.0,"IBLANK @3.3V",-0.04001043,-0.02391498,-0.03084709,-0.03542875,-0.02494955,-0.03542875,-0.04134059,-0.03542875,-0.02833456,-0.02833456,-0.02391498,-0.04385312,-0.04976495,-0.0407494,-0.02494955,-0.02966472,-0.02966472,-0.02626541,-0.02493525,-0.03498537,-0.09450417,-0.02375289,-0.02110686,-0.03542875,-0.02611762,-0.02494955,-0.03542875,-0.03069929,-0.02656101,-0.02715219,-0.04267075,uA
	500.0," DRVCC CURRENT @ 5.5V",154.7153,155.0732,155.3746,154.0373,156.0526,155.4499,156.9738,153.8678,156.2392,154.8472,156.5406,156.9738,154.2445,156.5217,154.7342,157.1245,154.8472,156.2392,156.9738,157.181,155.7701,158.5559,154.3763,158.7802,156.9738,155.6383,155.3181,154.9414,156.2204,156.5782,153.962,uA
	500.1,"IVIN; @VIN=15V",108.5812,109.2925,109.6471,109.743,109.8727,110.0738,109.9909,110.1555,110.0085,110.2767,110.1814,110.3918,110.3729,110.4056,110.4066,110.486,110.5694,110.4995,110.4925,110.509,110.4625,110.6121,110.5788,110.6012,110.5723,110.6659,110.7462,110.5886,110.5665,110.6342,110.6476,uA

DLOG Files:
C:\Users\8071\Desktop\Board Data Review_LTC4441\LTC4441_Datalog\NB3\QA\QNB34441U04.dl

Alarms: NOT Included!
Fails: NOT Included!
Passes: Included
LTX Pre-Retests: NOT Included!
Devices with Invalid wafer map coordinatees: Not Included!
Included Bins: ALL
Included Devices: ALL
Test Value Filter: OFF
