
Test #,Description,Device #1,Device #2,Device #3,Device #4,Device #5,Device #6,Device #7,Device #8,Device #9,Device #10,Device #11,Device #12,Device #13,Device #14,Device #15,Device #16,Device #17,Device #18,Device #19,Device #20,Device #21,Device #22,Device #23,Device #24,Device #25,Device #26,Device #27,Device #28,Device #29,Device #30,Device #31,Units
	490.0,"IBLANK @3.3V",-0.04252296,-0.02596983,-0.02833456,-0.04134059,-0.02656101,-0.03498537,-0.04784361,-0.05434662,-0.02582203,-0.02715219,-0.02494955,-0.02582203,-0.02611762,-0.02715219,-0.02966472,-0.02833456,-0.02391498,-0.03321182,-0.04473989,-0.04725242,-0.02375289,-0.03439419,-0.02715219,-0.02376718,-0.02419627,-0.02494955,-0.02391498,-0.03084709,-0.04473989,-0.0649593,-0.02184584,uA
	500.0," DRVCC CURRENT @ 5.5V",151.6865,153.962,154.1691,154.2445,150.4998,151.7618,150.8201,153.2292,151.1214,152.1556,153.962,154.64,151.0272,155.6194,152.9655,152.6264,154.8472,152.6076,153.8113,151.2344,153.1915,154.1126,154.1126,154.2445,155.3181,154.4328,152.4381,151.1214,151.4039,151.5546,152.9655,uA
	500.1,"IVIN; @VIN=15V",109.4526,110.1544,110.5805,110.6757,110.8148,110.9464,110.9157,111.2052,111.1007,111.1419,111.1119,111.2225,111.1926,111.3131,111.286,111.338,111.2392,111.2742,111.5508,111.1884,111.3277,111.4297,111.3845,111.4632,111.3095,111.4003,111.4288,111.4748,111.4746,111.4955,111.4287,uA

DLOG Files:
C:\Users\8071\Desktop\Board Data Review_LTC4441\LTC4441_Datalog\NB2\QA\QNB24441U03.dl

Alarms: NOT Included!
Fails: NOT Included!
Passes: Included
LTX Pre-Retests: NOT Included!
Devices with Invalid wafer map coordinatees: Not Included!
Included Bins: ALL
Included Devices: ALL
Test Value Filter: OFF
