
Test #,Description,Device #1,Device #2,Device #3,Device #4,Device #5,Device #6,Device #7,Device #8,Device #9,Device #10,Device #11,Device #12,Device #13,Device #14,Device #15,Device #16,Device #17,Device #18,Device #19,Device #20,Device #21,Device #22,Device #23,Device #24,Device #25,Device #26,Device #27,Device #28,Device #29,Device #30,Device #31,Units
	490.0,"IBLANK @3.3V",-0.02243702,-0.03542875,-0.02552644,-0.03084709,-0.02818676,-0.0444443,-0.02715219,-0.02596983,-0.03129047,-0.03439419,-0.0515385,-0.02391498,-0.02375289,-0.04237516,-0.02626541,-0.04473989,-0.03498537,-0.03321182,-0.03439419,-0.01918551,-0.04267075,-0.02493525,-0.04134059,-0.04267075,-0.02789117,-0.04917377,-0.02554073,-0.03129047,-0.03291623,-0.02966472,-0.02611762,uA
	500.0," DRVCC CURRENT @ 5.5V",152.4381,155.8455,155.9002,155.6759,156.8419,155.3181,157.9909,154.3952,157.4258,157.1245,156.5217,157.1433,156.3711,156.5406,154.3763,158.6295,156.2769,154.979,156.8043,155.3181,156.2392,155.4499,155.0167,156.8043,156.4464,154.1126,155.0732,155.0167,157.0491,157.1245,156.8796,uA
	500.1,"IVIN; @VIN=15V",110.973,111.6602,112.0347,112.2636,112.3767,112.6082,112.5782,112.6703,112.5935,112.6808,112.6844,112.7108,112.8277,112.7994,112.9128,112.9671,112.9682,113.0198,112.9862,112.948,112.948,113.0378,113.1118,112.9769,113.1021,113.0307,113.0556,113.2444,113.154,113.1468,113.0894,uA

DLOG Files:
C:\Users\8071\Desktop\Board Data Review_LTC4441\LTC4441_Datalog\NB2\QA\QNB24441U02.dl

Alarms: NOT Included!
Fails: NOT Included!
Passes: Included
LTX Pre-Retests: NOT Included!
Devices with Invalid wafer map coordinatees: Not Included!
Included Bins: ALL
Included Devices: ALL
Test Value Filter: OFF
