
Test #,Description,Device #1,Device #2,Device #3,Device #4,Device #5,Device #6,Device #7,Device #8,Device #9,Device #10,Device #11,Device #12,Device #13,Device #14,Device #15,Device #16,Device #17,Device #18,Device #19,Device #20,Device #21,Device #22,Device #23,Device #24,Device #25,Device #26,Device #27,Device #28,Device #29,Device #30,Device #31,Units
	490.0,"IBLANK @3.3V",-0.02715219,-0.04547887,-0.02715219,-0.02818676,-0.03099488,-0.02715219,-0.04385312,-0.03912365,-0.03335962,-0.04207957,-0.03188166,-0.02611762,-0.03306402,-0.02833456,-0.02552644,-0.03321182,-0.02966472,-0.02376718,-0.03188166,-0.02494955,-0.02582203,-0.02656101,-0.04385312,-0.02552644,-0.03321182,-0.03129047,-0.02611762,-0.02966472,-0.02611762,-0.05625367,-0.02818676,uA
	500.0," DRVCC CURRENT @ 5.5V",155.6006,156.5406,154.8472,155.1674,156.3711,152.4381,156.9738,154.3952,155.7701,153.6418,154.1126,158.0097,154.8472,154.9979,155.9755,155.6759,157.1245,158.7819,153.8678,154.2445,156.5217,155.9755,156.0509,155.5818,154.2445,157.5765,157.5765,153.8678,153.4911,154.7342,157.4258,uA
	500.1,"IVIN; @VIN=15V",108.4329,108.9638,109.2699,109.4344,109.5052,109.6663,109.6896,109.698,109.7984,109.7786,109.8931,109.8729,109.8891,110.0066,109.9969,109.9548,110.0265,109.8709,110.0167,110.0207,110.0639,109.9309,110.0305,110.0817,110.2095,110.0014,110.1385,110.1159,110.1085,110.182,110.0785,uA

DLOG Files:
C:\Users\8071\Desktop\Board Data Review_LTC4441\LTC4441_Datalog\NB1\QA\QNB14441U04.dl

Alarms: NOT Included!
Fails: NOT Included!
Passes: Included
LTX Pre-Retests: NOT Included!
Devices with Invalid wafer map coordinatees: Not Included!
Included Bins: ALL
Included Devices: ALL
Test Value Filter: OFF
