
Test #,Description,Device #1,Device #2,Device #3,Device #4,Device #5,Device #6,Device #7,Device #8,Device #9,Device #10,Device #11,Device #12,Device #13,Device #14,Device #15,Device #16,Device #17,Device #18,Device #19,Device #20,Device #21,Device #22,Device #23,Device #24,Device #25,Device #26,Device #27,Device #28,Device #29,Device #30,Device #31,Units
	490.0,"IBLANK @3.3V",-0.02833456,-0.04991275,-0.05390323,-0.02494955,-0.02966472,-0.02125465,-0.02789117,-0.02125465,-0.04030602,-0.04488769,-0.02494955,-0.0407494,-0.02243702,-0.04385312,-0.03321182,-0.03528096,-0.03055149,-0.02582203,-0.03321182,-0.04710462,-0.04858258,-0.02391498,-0.04710462,-0.02611762,-0.03291623,-0.02391498,-0.04607006,-0.05331205,-0.02818676,-0.02833456,-0.02611762,uA
	500.0," DRVCC CURRENT @ 5.5V",154.7153,152.7583,156.5782,155.5818,157.181,156.9738,156.1451,156.3711,142.0671,155.1674,155.6006,157.5765,157.9532,157.0491,155.8455,156.2204,154.1691,156.3711,156.5406,155.7701,154.3952,156.5217,157.7272,159.2134,155.3746,155.4499,152.9655,154.8472,155.1674,154.4328,155.902,uA
	500.1,"IVIN; @VIN=15V",108.4629,109.1613,107.6491,109.75,109.7589,109.8438,109.9436,109.8586,110.1269,110.1538,110.119,110.2079,110.0947,110.204,110.2896,110.2528,110.4342,110.3694,110.4144,110.3815,110.392,110.4085,110.5087,110.3193,110.472,110.5208,110.4196,110.5459,110.6016,110.5642,110.5406,uA

DLOG Files:
C:\Users\8071\Desktop\Board Data Review_LTC4441\LTC4441_Datalog\NB2\QA\QNB24441U04.dl

Alarms: NOT Included!
Fails: NOT Included!
Passes: Included
LTX Pre-Retests: NOT Included!
Devices with Invalid wafer map coordinatees: Not Included!
Included Bins: ALL
Included Devices: ALL
Test Value Filter: OFF
