
Test #,Description,Device #1,Device #2,Device #3,Device #4,Device #5,Device #6,Device #7,Device #8,Device #9,Device #10,Device #11,Device #12,Device #13,Device #14,Device #15,Device #16,Device #17,Device #18,Device #19,Device #20,Device #21,Device #22,Device #23,Device #24,Device #25,Device #26,Device #27,Device #28,Device #29,Device #30,Device #31,Units
	490.0,"IBLANK @3.3V",-0.02656101,-0.03321182,-0.04607006,-0.04385312,-0.02598412,-0.03542875,-0.03764569,-0.02421057,-0.04917377,-0.02243702,-0.03099488,-0.03321182,-0.05331205,-0.04680904,-0.02596983,-0.02833456,-0.02582203,-0.02715219,-0.02789117,-0.03912365,-0.03084709,-0.03084709,-0.02243702,-0.04961715,-0.02552644,-0.02833456,-0.01844653,-0.02715219,-0.02656101,-0.02552644,-0.02966472,uA
	500.0," DRVCC CURRENT @ 5.5V",152.2874,152.3628,149.9536,151.5546,154.1315,151.2344,154.3387,154.4328,153.5664,153.474,154.3952,153.361,149.7465,153.6418,153.4911,153.135,152.7583,155.3181,152.6641,154.64,153.1897,153.361,153.4363,151.0837,153.1727,152.3063,153.361,152.3063,152.5323,153.962,153.4911,uA
	500.1,"IVIN; @VIN=15V",109.4839,110.0172,110.2184,110.3824,110.4708,110.4494,110.6085,110.605,110.7366,110.7004,110.7329,110.7855,110.7587,110.7669,110.8033,110.9456,110.8897,110.9546,111.0861,110.997,110.8607,111.0429,110.9363,111.1182,110.8487,111.1312,111.0711,111.0364,111.0575,111.0962,111.0523,uA

DLOG Files:
C:\Users\8071\Desktop\Board Data Review_LTC4441\LTC4441_Datalog\NB1\QA\QNB14441U03.dl

Alarms: NOT Included!
Fails: NOT Included!
Passes: Included
LTX Pre-Retests: NOT Included!
Devices with Invalid wafer map coordinatees: Not Included!
Included Bins: ALL
Included Devices: ALL
Test Value Filter: OFF
