
Test #,Description,Device #1,Device #2,Device #3,Device #4,Device #5,Device #6,Device #7,Device #8,Device #9,Device #10,Device #11,Device #12,Device #13,Device #14,Device #15,Device #16,Device #17,Device #18,Device #19,Device #20,Device #21,Device #22,Device #23,Device #24,Device #25,Device #26,Device #27,Device #28,Device #29,Device #30,Device #31,Units
	490.0,"IBLANK @3.3V",-0.05020834,-0.02391498,-0.02376718,-0.02494955,-0.02833456,-0.02715219,-0.03498537,-0.02376718,-0.03188166,-0.02376718,-0.02833456,-0.02611762,-0.03542875,-0.05212968,-0.04267075,-0.04976495,-0.02611762,-0.04754801,-0.04015822,-0.02184584,-0.02626541,-0.04725242,-0.02125465,-0.023176,-0.03291623,-0.03321182,-0.02715219,-0.02596983,-0.02611762,-0.04488769,-0.05669706,uA
	500.0," DRVCC CURRENT @ 5.5V",151.5546,155.1674,157.181,154.8472,153.2668,153.0408,155.1674,156.0509,156.6536,157.0491,155.1674,157.2563,156.1827,155.6383,156.8043,156.4464,155.0732,155.1674,155.4499,155.4499,157.5765,156.5217,156.2769,155.0356,156.0509,157.2563,156.5782,156.8043,154.979,157.859,155.6006,uA
	500.1,"IVIN; @VIN=15V",110.9709,111.6115,111.8222,111.9935,112.0256,112.1837,112.2365,112.169,112.2379,112.2851,112.4187,112.3507,112.4612,112.4893,112.4284,112.4856,112.5115,112.5165,112.5174,112.4773,112.4934,112.6488,112.5492,112.573,112.6333,112.5764,112.6659,112.6109,112.6129,112.5944,112.6567,uA

DLOG Files:
C:\Users\8071\Desktop\Board Data Review_LTC4441\LTC4441_Datalog\RB\QA\QRB4441U02.dl

Alarms: NOT Included!
Fails: NOT Included!
Passes: Included
LTX Pre-Retests: NOT Included!
Devices with Invalid wafer map coordinatees: Not Included!
Included Bins: ALL
Included Devices: ALL
Test Value Filter: OFF
