
Test #,Description,Device #1,Device #2,Device #3,Device #4,Device #5,Device #6,Device #7,Device #8,Device #9,Device #10,Device #11,Device #12,Device #13,Device #14,Device #15,Device #16,Device #17,Device #18,Device #19,Device #20,Device #21,Device #22,Device #23,Device #24,Device #25,Device #26,Device #27,Device #28,Device #29,Device #30,Device #31,Units
	490.0,"IBLANK @3.3V",-0.02966472,-0.0302559,-0.02833456,-0.02494955,-0.02715219,-0.03084709,-0.03838467,-0.02552644,-0.04015822,-0.03321182,-0.02493525,-0.03084709,-0.04547887,-0.02715219,-0.03099488,-0.02966472,-0.04607006,-0.02715219,-0.02376718,-0.04015822,-0.02833456,-0.04267075,-0.02833456,-0.03321182,-0.0444443,-0.03971484,-0.02789117,-0.03188166,-0.03439419,-0.02243702,-0.03779349,uA
	500.0," DRVCC CURRENT @ 5.5V",153.962,156.8419,154.3952,153.8678,155.1674,157.4447,156.7854,152.9655,156.5217,155.0167,154.8472,158.0097,156.2204,154.6965,155.7701,156.5782,156.5217,155.9002,158.1792,156.5782,157.4258,154.3387,155.8455,157.0491,155.8455,157.5765,156.9738,156.9738,155.8831,157.2563,157.0491,uA
	500.1,"IVIN; @VIN=15V",111.0115,111.6457,112.072,112.0753,112.3472,112.26,112.412,112.6298,112.5768,112.6981,112.6519,112.3782,112.8206,112.7879,112.8309,112.668,112.8128,112.8635,112.8813,112.911,112.9064,113.072,112.9178,112.8557,112.9329,112.8967,113.0649,113.0017,113.0229,112.9387,112.9978,uA

DLOG Files:
C:\Users\8071\Desktop\Board Data Review_LTC4441\LTC4441_Datalog\NB3\QA\QNB34441U02.dl

Alarms: NOT Included!
Fails: NOT Included!
Passes: Included
LTX Pre-Retests: NOT Included!
Devices with Invalid wafer map coordinatees: Not Included!
Included Bins: ALL
Included Devices: ALL
Test Value Filter: OFF
